text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
tnyy,"Masekhet: 5330015, Page: 38, Side: c, Line: 09, Word: 15",N,,,,,tanna,,,,תניי,tnyy#2 tnyy#2 noun sg. abs. or construct,noun,tanna,0.06884602586315705,38,,09
tny,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,38,,10
nm$x,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 1",PN Personal name,,,,,,,,,נמשח,nm$x,proper name Personal name,,0.0011474337643859508,38,,10
w)yt,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 2",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,,5.046413695769412,38,,10
tnyy,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 3",N,,,,,tanna,,,,תניי,tnyy#2 tnyy#2 noun sg. abs. or construct,noun,tanna,0.06884602586315705,38,,10
tny,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 4",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,38,,10
"""l)","Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 5",No data,,,,,,,,,לא,None,No data,,23.98480797695953,38,,10
"nm$x""","Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 6",No data,,,,,,,,,נמשח,None,No data,,23.98480797695953,38,,10
)yt,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 7",verb G,,,,,,,,,אית,)yt,verb peal,,0.349967298137715,38,,10
tnyy,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 8",N,,,,,tanna,,,,תניי,tnyy#2 tnyy#2 noun sg. abs. or construct,noun,tanna,0.06884602586315705,38,,10
tny,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 9",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,38,,10
"""ntprq""","Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 10",No data,,,,,,,,,נתפרק,None,No data,,23.98480797695953,38,,10
)yt,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 11",verb G,,,,,,,,,אית,)yt,verb peal,,0.349967298137715,38,,10
tnyy,"Masekhet: 5330015, Page: 38, Side: c, Line: 10, Word: 12",N,,,,,tanna,,,,תניי,tnyy#2 tnyy#2 noun sg. abs. or construct,noun,tanna,0.06884602586315705,38,,10
tny,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,38,,11
"""l)","Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 1",No data,,,,,,,,,לא,None,No data,,23.98480797695953,38,,11
"ntprq""","Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 2",No data,,,,,,,,,נתפרק,None,No data,,23.98480797695953,38,,11
)m',"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,38,,11
r',"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,38,,11
xnyN,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 5",PN Personal name,,,,,,,,,חנין,xnyN,proper name Personal name,,0.004589735057543803,38,,11
p$T,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 6",verb G,,,,,"to extend, straighten",to stretch out (a body part),"to explain clearly, solve",(intrans.) to expand in extent,פשט,p$T,verb peal,"to extend, straighten | to stretch out (a body part) | to explain clearly, solve | (intrans.) to expand in extent",0.043602483046666134,38,,11
hw),"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 7",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he,0.6001078587738523,38,,11
lN,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 8",p02 C,,,,,,,,,לן,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,38,,11
m)N,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 9",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?,1.6362405480143658,38,,11
d)mr,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 10",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,38,,11
"""nm$x","Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 11",No data,,,,,,,,,נמשח,None,No data,,23.98480797695953,38,,11
"ntprq""","Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 12",No data,,,,,,,,,נתפרק,None,No data,,23.98480797695953,38,,11
wm)N,"Masekhet: 5330015, Page: 38, Side: c, Line: 11, Word: 13",P01 C,c,,,,who?,"and, also",,,ומאן,w_,preposition independent (h)aphel | conjunction,"who? | and, also",5.046413695769412,38,,11
d)m',"Masekhet: 5330015, Page: 38, Side: c, Line: 12, Word: 0",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,38,,12
